ID,item_nr,attitude,importance,side,plausibility,university,university_short,start_date,end_date,progress,duration,language,consent,student,tuition_fee,study_continue,attention1,attention2,gender,age,comments,study,study_year,study_plan,tuition_fee2,missing_attitude,track,native_language,item,item_short
tiu-48,11,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T12:00:53Z,2020-03-31T12:07:44Z,100,410,NL,1,yes,4,yes,a great deal,mostly not,female,18,Er stond vaak 'overschillig' bij de antwoordmogelijkheden. Ik denk dat dit 'onverschillig' had moeten zijn.,NA,NA,NA,NA,0,international,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-48,12,3,3,indifferent,unlikely,Tilburg University,tiu,2020-03-31T12:00:53Z,2020-03-31T12:07:44Z,100,410,NL,1,yes,4,yes,a great deal,mostly not,female,18,Er stond vaak 'overschillig' bij de antwoordmogelijkheden. Ik denk dat dit 'onverschillig' had moeten zijn.,NA,NA,NA,NA,0,international,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-48,13,4,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:00:53Z,2020-03-31T12:07:44Z,100,410,NL,1,yes,4,yes,a great deal,mostly not,female,18,Er stond vaak 'overschillig' bij de antwoordmogelijkheden. Ik denk dat dit 'onverschillig' had moeten zijn.,NA,NA,NA,NA,0,international,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-48,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:00:53Z,2020-03-31T12:07:44Z,100,410,NL,1,yes,4,yes,a great deal,mostly not,female,18,Er stond vaak 'overschillig' bij de antwoordmogelijkheden. Ik denk dat dit 'onverschillig' had moeten zijn.,NA,NA,NA,NA,0,international,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-48,15,4,6,indifferent,likely,Tilburg University,tiu,2020-03-31T12:00:53Z,2020-03-31T12:07:44Z,100,410,NL,1,yes,4,yes,a great deal,mostly not,female,18,Er stond vaak 'overschillig' bij de antwoordmogelijkheden. Ik denk dat dit 'onverschillig' had moeten zijn.,NA,NA,NA,NA,0,international,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-49,1,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-49,2,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-49,3,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-49,4,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-49,5,6,6,in favor,likely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-49,6,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-49,7,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-49,8,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-49,9,3,5,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-49,10,1,5,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-49,11,1,4,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-49,12,3,6,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-49,13,1,6,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-49,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-49,15,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:39:09Z,2020-03-31T12:43:05Z,100,235,NL,1,yes,6,yes,mostly,mostly not,male,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-50,1,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-50,2,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-50,3,1,9,against,likely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-50,4,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-50,5,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-50,6,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-50,7,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should abolish resit exams,abolish resit exams
tiu-50,8,2,7,against,likely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-50,9,1,6,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-50,10,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-50,11,1,5,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should adopt school uniforms,adopt school uniforms
tiu-50,12,2,3,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-50,13,2,4,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should abolish student political expression on the campus,abolish political expression
tiu-50,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-50,15,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T12:51:56Z,2020-03-31T12:59:21Z,100,445,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,NA,NA,NA,NA,0,international,croatian,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-51,1,3,6,in favor,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-51,2,6,6,in favor,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-51,3,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-51,4,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-51,5,5,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-51,6,4,6,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-51,7,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-51,8,3,6,indifferent,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-51,9,5,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-51,10,1,6,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-51,11,3,6,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-51,12,6,4,indifferent,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-51,13,5,7,indifferent,likely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-51,14,1,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-51,15,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T13:44:59Z,2020-03-31T13:51:52Z,100,412,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-52,1,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-52,2,3,7,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-52,3,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-52,4,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-52,5,6,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-52,6,4,6,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-52,7,2,8,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-52,8,3,7,against,likely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-52,9,3,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-52,10,5,2,indifferent,likely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-52,11,2,6,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-52,12,3,7,indifferent,likely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-52,13,1,6,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-52,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-52,15,5,2,indifferent,likely,Tilburg University,tiu,2020-03-31T14:07:47Z,2020-03-31T14:12:13Z,100,265,NL,1,yes,4,yes,a great deal,mostly not,female,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-53,1,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-53,2,4,5,against,likely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-53,3,1,8,against,likely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-53,4,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-53,5,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-53,6,3,6,against,likely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-53,7,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-53,8,3,6,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-53,9,4,5,indifferent,likely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-53,10,3,6,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-53,11,5,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-53,12,5,3,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-53,13,3,6,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-53,14,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-53,15,1,8,against,likely,Tilburg University,tiu,2020-03-31T14:17:19Z,2020-03-31T14:26:29Z,100,550,NL,1,yes,6,yes,a great deal,mostly not,female,18,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-54,1,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-54,2,5,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-54,3,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-54,4,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-54,5,4,7,indifferent,likely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-54,6,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-54,7,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-54,8,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-54,9,6,4,indifferent,likely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-54,10,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-54,11,1,3,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-54,12,9,7,in favor,likely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-54,13,2,2,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-54,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
